app_id,app_name,finding_id,flaw_id,flaw_name,business_unit,cve_id,cve_name,cwe_id,category_name,cwe_description,availability_impact,confidentiality_impact,integrity_impact,nvd_cvss2_score,nvd_cvss3_score,description,found_date,last_found_date,grace_period_expiry_date,status,scan_type,policy_rule_passed,policy_sandbox,source_file_line,attack_vector,mitigation_status,module_name,latest_resolution_status,remediation_effort,resolved_date,fixed_date,severity,filename,static_local_path,component_file_path,local_path,mitigation_last_accepted_date,mitigation_last_accepted_username,mitigation_last_accepted_comment,mitigation_last_proposed_date,mitigation_last_proposed_comment,mitigation_last_proposed_username,mitigation_last_rejected_date,mitigation_last_rejected_comment,mitigation_last_rejected_username,exploitability,flaw_age,static_source_function_name,source_function_name,published_ts,latest_published_date,library_first_found,resolution_status,resolution,reopened_date,original_scan_id,project_name,project_branch,component_name,dependency_type,product_license_info,component_version,component_id,library_vendor,library_description,vulnerability_title,nvd_cvss3_vector_string,library_release_date,library_latest_version,library_latest_release_date,fixed_library_version,library_latest_safe_version,has_vulnerable_methods,vulnerable_method_info,vulnerable_links,last_updated_date,sandbox_id,latest_scan_id,sca_agent_issue,sca_issue_type
1840724,VeraDemo-GithubApp,1.46121E+12,54,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,10,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Not Specified,,,89,SQL Injection,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",,,,,,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,42,java.sql.Statement.executeQuery,Not Mitigated,verademo.veracodegen.war,NONE,3,,,4,RemoveAccountCommand.java,com/veracode/verademo/commands/RemoveAccountCommand.java,,com/veracode/verademo/commands/RemoveAccountCommand.java,,,,,,,,,,0,1,execute,execute,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,77,Insufficient Entropy,Not Specified,,,331,Cryptographic Issues,"The product uses an algorithm or scheme that produces insufficient entropy, leaving patterns or clusters of values that are more likely to occur than others.",,,,,,Insufficient Entropy,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,127,java.util.Random.nextBoolean,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,-1,1,processReset,processReset,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,174,Generation of Error Message Containing Sensitive Information,Not Specified,,,209,Information Leakage,"The product generates an error message that includes sensitive information about its environment, users, or associated data.",,,,,,Information Exposure Through an Error Message,11:06.0,11:06.0,,Open,Static Analysis,yes,Policy,59,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,1,,,2,register-finish.jsp,WEB-INF/views/register-finish.jsp,,WEB-INF/views/register-finish.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,57,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,109,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,59,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,3,,,3,register-finish.jsp,WEB-INF/views/register-finish.jsp,,WEB-INF/views/register-finish.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,52,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,110,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,82,javax.servlet.jsp.JspWriter.print,Not Mitigated,verademo.veracodegen.war,NONE,3,,,3,register-finish.jsp,WEB-INF/views/register-finish.jsp,,WEB-INF/views/register-finish.jsp,,,,,,,,,,0,1,_jspService,_jspService,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,56,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,98,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,48,org.apache.log4j.Category.info,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,RemoveAccountCommand.java,com/veracode/verademo/commands/RemoveAccountCommand.java,,com/veracode/verademo/commands/RemoveAccountCommand.java,,,,,,,,,,1,1,execute,execute,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,64,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,97,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,41,org.apache.log4j.Category.info,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,RemoveAccountCommand.java,com/veracode/verademo/commands/RemoveAccountCommand.java,,com/veracode/verademo/commands/RemoveAccountCommand.java,,,,,,,,,,1,1,execute,execute,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,82,Insufficient Entropy,Not Specified,,,331,Cryptographic Issues,"The product uses an algorithm or scheme that produces insufficient entropy, leaving patterns or clusters of values that are more likely to occur than others.",,,,,,Insufficient Entropy,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,178,java.util.Random.nextInt,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,-1,1,processReset,processReset,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,99,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,52,org.apache.log4j.Category.info,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,RemoveAccountCommand.java,com/veracode/verademo/commands/RemoveAccountCommand.java,,com/veracode/verademo/commands/RemoveAccountCommand.java,,,,,,,,,,1,1,execute,execute,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,73,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,195,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,11:06.0,11:06.0,,Open,Static Analysis,yes,Policy,42,java.sql.Statement.executeQuery,Not Mitigated,verademo.veracodegen.war,NONE,2,,,0,RemoveAccountCommand.java,com/veracode/verademo/commands/RemoveAccountCommand.java,,com/veracode/verademo/commands/RemoveAccountCommand.java,,,,,,,,,,0,1,execute,execute,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,70,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,194,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,11:06.0,11:06.0,,Open,Static Analysis,yes,Policy,40,java.sql.Connection.createStatement,Not Mitigated,verademo.veracodegen.war,NONE,2,,,0,RemoveAccountCommand.java,com/veracode/verademo/commands/RemoveAccountCommand.java,,com/veracode/verademo/commands/RemoveAccountCommand.java,,,,,,,,,,0,1,execute,execute,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,55,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,50,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,49,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,80,Insufficient Entropy,Not Specified,,,331,Cryptographic Issues,"The product uses an algorithm or scheme that produces insufficient entropy, leaving patterns or clusters of values that are more likely to occur than others.",,,,,,Insufficient Entropy,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,155,java.util.Random.nextInt,Not Mitigated,verademo.veracodegen.war,NONE,2,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,-1,1,processReset,processReset,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,69,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
1840724,VeraDemo-GithubApp,1.46121E+12,75,Use of Hard-coded Credentials,Not Specified,,,798,Credentials Management,"The product contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",,,,,,Use of Hard-coded Credentials,11:06.0,11:06.0,11:06.0,Open,Static Analysis,no,Policy,39,create,Not Mitigated,verademo.veracodegen.war,NONE,4,,,3,ResetController.java,com/veracode/verademo/controller/ResetController.java,,com/veracode/verademo/controller/ResetController.java,,,,,,,,,,1,1,<clinit>,<clinit>,,,,NONE,Unresolved,,29057923,,,,,,,,,,,,,,,,,,,,11:07.8,5642803,29057923,no,
